code,company,Classification,affiliate,closing price,rate,fluctuation rate,market price,high price,low price,trading volume,transaction amount,market cap,Number of listed shares
234100,폴라리스세원,KOSDAQ,우량기업부,2050,-15,-0.73,2060,2095,2050,202757,419063645,98403659250,48001785
41020,폴라리스오피스,KOSDAQ,벤처기업부,1590,-15,-0.93,1625,1670,1575,2575555,4183015500,75509211300,47490070
114630,폴라리스우노,KOSDAQ,벤처기업부,960,-7,-0.72,968,978,954,1594558,1537948055,58344272640,60775284
290720,푸드나무,KOSDAQ,우량기업부,19500,-50,-0.26,19600,19800,19400,9663,189042000,1.32718E+11,6806034
5670,푸드웰,KOSDAQ,우량기업부,5850,100,1.74,5710,5870,5700,14024,81208070,58500000000,10000000
94940,푸른기술,KOSDAQ,벤처기업부,7010,-50,-0.71,7110,7130,6970,55441,391250060,58613315860,8361386
7330,푸른저축은행,KOSDAQ,우량기업부,12900,200,1.57,12700,13050,12650,190560,2451100300,1.94568E+11,15082800
17810,풀무원,KOSPI,,11000,150,1.38,10850,11050,10800,30479,334233750,4.19326E+11,38120542
93380,풍강,KOSDAQ,중견기업부,3785,20,0.53,3770,3825,3770,27056,102952960,37393199705,9879313
23900,풍국주정,KOSDAQ,중견기업부,13600,550,4.21,13100,13800,13050,123193,1671278100,1.7136E+11,12600000
103140,풍산,KOSPI,,28100,550,2,27750,28300,27650,103262,2897487950,7.87482E+11,28024278
5810,풍산홀딩스,KOSPI,,26200,400,1.55,25800,26200,25750,4549,118559600,2.7273E+11,10409528
371950,풍원정밀,KOSDAQ,기술성장기업부,14450,600,4.33,14100,14800,14100,222485,3222647050,3.04035E+11,21040488
370090,퓨런티어,KOSDAQ,기술성장기업부,19650,0,0,19600,20150,19500,54372,1078054800,1.56532E+11,7965980
341170,퓨쳐메디신,KONEX,일반기업부,5240,10,0.19,5300,5300,5010,52,262040,48603462800,9275470
220100,퓨쳐켐,KOSDAQ,기술성장기업부,8690,-100,-1.14,8790,8800,8570,170103,1477044810,1.47747E+11,17001971
35200,프럼파스트,KOSDAQ,벤처기업부,3525,-15,-0.42,3565,3570,3525,24324,86216875,34300329750,9730590
334970,프레스티지바이오로직스,KOSDAQ,기술성장기업부,3595,5,0.14,3620,3700,3545,111097,400988500,2.19683E+11,61107969
950210,프레스티지바이오파마,KOSPI,,8100,20,0.25,8200,8200,8090,13882,112801510,4.86779E+11,60096155
203690,프로스테믹스,KOSDAQ,벤처기업부,1195,25,2.14,1170,1245,1160,63252,76490085,54856589720,45905096
321260,프로이천,KOSDAQ,벤처기업부,2365,-35,-1.46,2440,2440,2360,103477,247098505,66674278660,28192084
303360,프로테옴텍,KONEX,일반기업부,6890,0,0,6900,6900,6790,1006,6839410,77352066350,11226715
53610,프로텍,KOSDAQ,우량기업부,23000,-400,-1.71,23400,23600,23000,7368,170631750,2.53E+11,11000000
377220,프롬바이오,KOSDAQ,기술성장기업부,8210,140,1.73,8150,8470,8120,563775,4699321460,1.16213E+11,14155000
335810,프리시젼바이오,KOSDAQ,기술성장기업부,6380,60,0.95,6320,6440,6320,7715,48995250,73853131880,11575726
53160,프리엠스,KOSDAQ,중견기업부,6890,-50,-0.72,6940,7000,6860,8334,57551760,41340000000,6000000
405000,플라즈맵,KOSDAQ,기술성장기업부,6340,50,0.79,6580,6670,6270,3634699,23590162190,1.12262E+11,17706940
41590,플래스크,KOSDAQ,중견기업부,1540,-5,-0.32,1550,1555,1520,122951,189271920,1.9197E+11,124655961
367000,플래티어,KOSDAQ,벤처기업부,10000,-100,-0.99,10100,10200,9990,8575,86038840,82697070000,8269707
75130,플랜티넷,KOSDAQ,벤처기업부,2635,-55,-2.04,2690,2695,2635,63954,169960710,43799813200,16622320
222670,플럼라인생명과학,KONEX,일반기업부,4300,0,0,4300,4300,4300,51,219300,12349815000,2872050
9810,플레이그램,KOSPI,,863,-6,-0.69,875,875,862,120320,104275833,77425827958,89717066
237820,플레이디,KOSDAQ,중견기업부,4915,50,1.03,4865,4935,4865,3436,16871050,63045393100,12827140
23770,플레이위드,KOSDAQ,중견기업부,5670,-10,-0.18,5650,5790,5630,22918,130669360,49707869400,8766820
300080,플리토,KOSDAQ,기술성장기업부,36800,-200,-0.54,36700,38550,36100,2315,85910550,1.92056E+11,5218911
150440,피노텍,KONEX,일반기업부,994,0,0,0,0,0,0,0,9508019528,9565412
32580,피델릭스,KOSDAQ,중견기업부,1310,-10,-0.76,1325,1345,1305,78214,103297220,43403003840,33132064
51380,피씨디렉트,KOSDAQ,우량기업부,8170,-130,-1.57,8380,8450,8140,162577,1340204390,62664194120,7670036
241820,피씨엘,KOSDAQ,투자주의환기종목(소속부없음),10400,-100,-0.95,10600,10700,10400,16087,169248450,1.0992E+11,10569198
237750,피앤씨테크,KOSDAQ,벤처기업부,5430,0,0,5430,5480,5410,9043,49103500,35276538000,6496600
24850,피에스엠씨,KOSDAQ,중견기업부,946,-4,-0.42,960,971,946,15257,14568245,38382650196,40573626
319660,피에스케이,KOSDAQ,우량기업부,16650,150,0.91,16700,17200,16550,381878,6443487850,4.82296E+11,28966714
31980,피에스케이홀딩스,KOSDAQ,벤처기업부,7320,30,0.41,7300,7410,7300,12941,95250820,1.57837E+11,21562395
2230,피에스텍,KOSDAQ,투자주의환기종목(소속부없음),3465,40,1.17,3430,3480,3425,3956,13645385,68153926995,19669243
57880,피에이치씨,KOSDAQ,관리종목(소속부없음),1740,0,0,0,0,0,0,0,2.06725E+11,118807375
43370,피에이치에이,KOSDAQ,우량기업부,6390,140,2.24,6280,6450,6250,18729,118782440,1.3419E+11,21000000
242350,피엔아이컴퍼니,KONEX,일반기업부,4000,-300,-6.98,3995,4000,3995,4,15985,19046080000,4761520
239890,피엔에이치테크,KOSDAQ,기술성장기업부,15400,0,0,15250,15800,15250,17997,279448800,1.41782E+11,9206632
347740,피엔케이피부임상연구센타,KOSDAQ,중견기업부,3180,0,0,3240,3240,3170,135476,433646435,95433631680,30010576
137400,피엔티,KOSDAQ,우량기업부,46100,-150,-0.32,46000,46500,45300,146259,6715887500,1.04837E+12,22741198
128660,피제이메탈,KOSDAQ,우량기업부,3730,-20,-0.53,3765,3765,3700,68067,254183660,92516566370,24803369
6140,피제이전자,KOSDAQ,우량기업부,6120,0,0,6120,6150,6060,9194,56159510,91800000000,15000000
376180,피코그램,KOSDAQ,벤처기업부,67600,-300,-0.44,67000,71400,66100,467841,32092146100,2.11729E+11,3132083
304840,피플바이오,KOSDAQ,기술성장기업부,12600,-300,-2.33,13250,13450,12550,291042,3780794250,1.48084E+11,11752680
62970,피피아이,KOSDAQ,벤처기업부,2590,30,1.17,2585,2600,2560,12630,32434880,24108199150,9308185
87600,픽셀플러스,KOSDAQ,벤처기업부,9210,30,0.33,9120,9250,9120,11828,108731270,75213999180,8166558
291810,핀텔,KOSDAQ,기술성장기업부,7490,-10,-0.13,7550,7730,7420,319490,2426466380,74581015880,9957412
161580,필옵틱스,KOSDAQ,중견기업부,7810,-50,-0.64,7870,7910,7810,16826,132015490,1.71735E+11,21989107
347770,핌스,KOSDAQ,벤처기업부,10550,560,5.61,10200,10950,10000,72262,765963000,82485322700,7818514
163730,핑거,KOSDAQ,벤처기업부,10050,-50,-0.5,10050,10300,10000,36619,370453150,93522707100,9305742
341160,하나금융15호스팩,KOSDAQ,SPAC(소속부없음),2360,0,0,2360,2430,2340,33865,80287895,11115600000,4710000
343510,하나금융16호스팩,KOSDAQ,SPAC(소속부없음),2050,0,0,2050,2055,2020,1657,3362095,8220500000,4010000
388220,하나금융19호스팩,KOSDAQ,SPAC(소속부없음),2210,0,0,0,0,0,0,0,13945100000,6310000
400560,하나금융20호스팩,KOSDAQ,SPAC(소속부없음),2170,-5,-0.23,2165,2175,2160,13977,30272350,6618500000,3050000
406760,하나금융21호스팩,KOSDAQ,SPAC(소속부없음),1990,-10,-0.5,1995,2000,1990,6634,13211990,14745900000,7410000
418170,하나금융22호스팩,KOSDAQ,SPAC(소속부없음),2000,-15,-0.74,2010,2015,2000,5532,11111545,12020000000,6010000
427950,하나금융23호스팩,KOSDAQ,SPAC(소속부없음),2000,0,0,2000,2005,1995,979,1957505,9660000000,4830000
430230,하나금융24호스팩,KOSDAQ,SPAC(소속부없음),1990,0,0,1995,2000,1980,11509,22884210,15927960000,8004000
435620,하나금융25호스팩,KOSDAQ,SPAC(소속부없음),9550,-50,-0.52,9630,9630,9540,5938,56820820,41084100000,4302000
86790,하나금융지주,KOSPI,,41250,500,1.23,40750,41250,40650,523523,21470921050,1.2206E+13,295903476
299030,하나기술,KOSDAQ,벤처기업부,64800,0,0,65200,65500,64500,55264,3587971200,4.84261E+11,7473170
67310,하나마이크론,KOSDAQ,중견기업부,9760,-50,-0.51,9980,10050,9730,486967,4810847600,4.67717E+11,47921854
372290,하나머스트7호스팩,KOSDAQ,SPAC(소속부없음),2070,0,0,2115,2115,2030,2049,4246125,8909280000,4304000
166090,하나머티리얼즈,KOSDAQ,우량기업부,33900,-350,-1.02,34250,35150,33750,129703,4472761700,6.69616E+11,19752674
293480,하나제약,KOSPI,,14550,0,0,14500,14650,14450,9905,144106550,2.58596E+11,17772946
39130,하나투어,KOSPI,,50700,-600,-1.17,51200,51500,50600,76712,3915601900,8.13187E+11,16039185
136480,하림,KOSDAQ,중견기업부,2810,10,0.36,2800,2820,2795,231879,650950665,2.98449E+11,106209702
3380,하림지주,KOSDAQ,우량기업부,7480,80,1.08,7420,7530,7390,108135,806704900,8.37802E+11,112005621
101670,하이드로리튬,KOSDAQ,벤처기업부,14850,-350,-2.3,15100,15450,14600,1463993,21864163350,3.3165E+11,22333351
365590,하이딥,KOSDAQ,기술성장기업부,1035,30,2.99,1015,1095,998,618548,647659930,1.42268E+11,137457352
149980,하이로닉,KOSDAQ,벤처기업부,5890,-20,-0.34,5930,6060,5850,48728,289910140,83072677800,14104020
13030,하이록코리아,KOSDAQ,우량기업부,21850,100,0.46,22100,22350,21400,59192,1295146750,2.97449E+11,13613232
352820,하이브,KOSPI,,130500,1000,0.77,131000,133000,130000,120515,15862698500,5.39662E+12,41353387
126700,하이비젼시스템,KOSDAQ,우량기업부,16550,50,0.3,16600,17300,16350,122281,2078140850,2.47292E+11,14942112
